case Id,activity,timestamp
202_152,Assess loan risk,63709865143
202_152,Assess loan risk,63709867573
202_152,Appraise property,63709867720
202_152,Added Activity,63709868400
202_152,Appraise property,63709868570
202_152,Added Activity,63709868935
202_152,Assess loan risk,63709869358
202_152,Check credit history,63709869615
202_152,Check credit history,63709870183
202_152,Assess loan risk,63709870421
202_152,Assess loan risk,63709871130
202_152,Appraise property,63709871385
202_152,Check credit history,63709871507
202_152,Added Activity,63709931051
202_152,Assess loan risk,63709931331
202_152,Appraise property,63709931606
202_152,Check credit history,63709932830
202_152,Assess loan risk,63709933327
202_152,Assess loan risk,63709933470
202_152,Assess loan risk,63709933757
202_152,Added Activity,63709934036
202_152,Assess loan risk,63709934295
202_152,Appraise property,63709934402
202_152,Assess eligibility,63709936718
202_152,Prepare acceptance pack,63709937088
202_152,Check if home insurance quote is requested,63709939155
202_152,Send acceptance pack,63709940237
202_152,Verify repayment agreement,63709940242
202_152,Cancel application,63709943164
202_152,Loan application canceled,63709943164
225_153,Loan application received,63711502200
225_153,Check application form completeness,63711502387
225_153,Added Activity,63711502441
225_153,Check credit history,63711502667
225_153,Assess loan risk,63711503456
225_153,Assess loan risk,63711504082
225_153,Appraise property,63711505990
225_153,Assess eligibility,63711507050
225_153,Prepare acceptance pack,63711507255
225_153,Check if home insurance quote is requested,63711509290
225_153,Send home insurance quote,63711509375
225_153,Verify repayment agreement,63711509468
225_153,Cancel application,63711510490
225_153,Loan application canceled,63711510490
2_154,Loan application received,63696369600
2_154,Check application form completeness,63696371030
2_154,Added Activity,63696371130
2_154,Check credit history,63696372606
2_154,Assess loan risk,63696372653
2_154,Assess loan risk,63696372859
2_154,Appraise property,63696374347
2_154,Check credit history,63696374441
2_154,Added Activity,63696375906
2_154,Assess loan risk,63696376147
2_154,Appraise property,63696376217
2_154,Assess eligibility,63696377382
2_154,Prepare acceptance pack,63696377724
2_154,Check if home insurance quote is requested,63696378405
2_154,Send acceptance pack,63696379817
2_154,Assess loan risk,63696380480
2_154,Verify repayment agreement,63696383368
2_154,Cancel application,63696383394
2_154,Loan application canceled,63696383394
39_155,Loan application received,63698812200
39_155,Check application form completeness,63698813412
39_155,Check credit history,63698813836
39_155,Assess loan risk,63698813966
39_155,Added Activity,63698872372
39_155,Assess loan risk,63698876413
39_155,Appraise property,63698876675
39_155,Assess eligibility,63698883858
39_155,Reject application,63698885298
39_155,Loan application rejected,63698885298
17_156,Loan application received,63697246200
17_156,Check application form completeness,63697249008
17_156,Added Activity,63697249234
17_156,Assess loan risk,63697250340
17_156,Appraise property,63697250803
17_156,Added Activity,63697250944
17_156,Assess loan risk,63697251074
17_156,Check credit history,63697251129
17_156,Appraise property,63697251414
17_156,Check credit history,63697251679
17_156,Check credit history,63697252544
17_156,Assess loan risk,63697253701
17_156,Added Activity,63697254151
17_156,Assess loan risk,63697254176
17_156,Assess loan risk,63697254264
17_156,Assess loan risk,63697254319
17_156,Appraise property,63697255815
17_156,Check credit history,63697255930
17_156,Added Activity,63697257292
17_156,Assess loan risk,63697258383
17_156,Appraise property,63697258773
17_156,Assess eligibility,63697321452
17_156,Prepare acceptance pack,63697321724
17_156,Check if home insurance quote is requested,63697322532
17_156,Send acceptance pack,63697322562
17_156,Verify repayment agreement,63697323800
17_156,Approve application,63697325207
17_156,Loan application approved,63697325207
17_156,Assess loan risk,63697326847
19_157,Loan application received,63697336200
19_157,Check application form completeness,63697336708
19_157,Check credit history,63697337119
19_157,Assess loan risk,63697337290
19_157,Added Activity,63697337361
19_157,Assess loan risk,63697337840
19_157,Appraise property,63697340948
19_157,Assess eligibility,63697342076
19_157,Prepare acceptance pack,63697343097
19_157,Check if home insurance quote is requested,63697344217
19_157,Send acceptance pack,63697344898
19_157,Verify repayment agreement,63697576580
19_157,Approve application,63697578659
19_157,Loan application approved,63697578659
203_158,Loan application received,63709936200
203_158,Check application form completeness,63709937095
203_158,Check credit history,63709938657
203_158,Assess loan risk,63709939865
203_158,Added Activity,63709940644
203_158,Appraise property,63709941088
203_158,Assess loan risk,63709942696
203_158,Assess eligibility,63709945588
203_158,Reject application,63709948251
203_158,Loan application rejected,63709948251
205_159,Loan application received,63710026200
205_159,Check application form completeness,63710026223
205_159,Added Activity,63710027869
205_159,Assess loan risk,63710031142
205_159,Appraise property,63710031856
205_159,Added Activity,63710033807
205_159,Check credit history,63710034394
205_159,Assess loan risk,63710035245
205_159,Appraise property,63710036157
205_159,Added Activity,63710036214
205_159,Check credit history,63710036227
205_159,Assess loan risk,63710036678
205_159,Check credit history,63710037281
205_159,Assess loan risk,63710037468
205_159,Assess loan risk,63710038417
205_159,Assess loan risk,63710038811
205_159,Appraise property,63710039691
205_159,Assess eligibility,63710040774
205_159,Prepare acceptance pack,63710041091
205_159,Check if home insurance quote is requested,63710041675
205_159,Send acceptance pack,63710042910
205_159,Verify repayment agreement,63710043414
205_159,Approve application,63710045489
205_159,Loan application approved,63710045489
1_160,Loan application received,63696123000
1_160,Check application form completeness,63696125633
1_160,Added Activity,63696126698
1_160,Assess loan risk,63696127318
1_160,Check credit history,63696127376
1_160,Appraise property,63696127700
1_160,Assess eligibility,63696127950
1_160,Prepare acceptance pack,63696128314
1_160,Assess loan risk,63696128512
1_160,Check if home insurance quote is requested,63696128712
1_160,Send acceptance pack,63696133967
1_160,Verify repayment agreement,63696134857
1_160,Cancel application,63696367234
1_160,Loan application canceled,63696367234
226_161,Loan application received,63711576000
226_161,Check application form completeness,63711576026
226_161,Added Activity,63711576166
226_161,Check credit history,63711576186
226_161,Assess loan risk,63711576215
226_161,Appraise property,63711576474
226_161,Assess loan risk,63711576867
226_161,Assess eligibility,63711578193
226_161,Reject application,63711578476
226_161,Loan application rejected,63711578476
18_162,Loan application received,63697320000
18_162,Check application form completeness,63697321389
18_162,Added Activity,63697322492
18_162,Check credit history,63697322672
18_162,Assess loan risk,63697323249
18_162,Assess loan risk,63697323964
18_162,Appraise property,63697324752
18_162,Assess eligibility,63697325230
18_162,Reject application,63697327094
18_162,Loan application rejected,63697327094
204_163,Loan application received,63709952400
204_163,Check application form completeness,63709955370
204_163,Added Activity,63709956799
204_163,Check credit history,63709956880
204_163,Assess loan risk,63709957689
204_163,Appraise property,63709958424
204_163,Assess loan risk,63709958808
204_163,Assess eligibility,63709959367
204_163,Prepare acceptance pack,63710020453
204_163,Check if home insurance quote is requested,63710024862
204_163,Send acceptance pack,63710025893
204_163,Verify repayment agreement,63710031342
204_163,Approve application,63710032053
204_163,Loan application approved,63710032053
105_164,Loan application received,63703279800
105_164,Check application form completeness,63703279925
105_164,Check credit history,63703281012
105_164,Added Activity,63703282049
105_164,Assess loan risk,63703284803
105_164,Appraise property,63703284968
105_164,Assess eligibility,63703285100
105_164,Assess loan risk,63703285953
105_164,Prepare acceptance pack,63703286450
105_164,Check if home insurance quote is requested,63703289828
105_164,Send home insurance quote,63703289901
105_164,Verify repayment agreement,63703291361
105_164,Approve application,63703292896
105_164,Loan application approved,63703292896
189_165,Loan application received,63709075800
189_165,Check application form completeness,63709075950
189_165,Check credit history,63709076216
189_165,Assess loan risk,63709076895
189_165,Added Activity,63709080355
189_165,Assess loan risk,63709080365
189_165,Appraise property,63709081539
189_165,Check credit history,63709082264
189_165,Assess loan risk,63709082849
189_165,Added Activity,63709087960
189_165,Appraise property,63709088893
189_165,Check credit history,63709089908
189_165,Assess loan risk,63709089987
189_165,Assess loan risk,63709089992
189_165,Added Activity,63709091415
189_165,Assess loan risk,63709094452
189_165,Appraise property,63709095338
189_165,Check credit history,63709153811
189_165,Added Activity,63709154304
189_165,Appraise property,63709155343
189_165,Assess loan risk,63709155382
189_165,Assess loan risk,63709156665
189_165,Check credit history,63709157361
189_165,Assess loan risk,63709157463
189_165,Added Activity,63709164663
189_165,Appraise property,63709166471
189_165,Assess loan risk,63709167432
189_165,Assess eligibility,63709172838
189_165,Reject application,63709175572
189_165,Loan application rejected,63709175572
104_166,Loan application received,63703206000
104_166,Check application form completeness,63703207227
104_166,Check credit history,63703207826
104_166,Added Activity,63703209689
104_166,Assess loan risk,63703210450
104_166,Assess loan risk,63703213643
104_166,Appraise property,63703213918
104_166,Assess eligibility,63703215746
104_166,Reject application,63703217254
104_166,Loan application rejected,63703217254
106_167,Loan application received,63703296000
106_167,Check application form completeness,63703296392
106_167,Added Activity,63703298086
106_167,Check credit history,63703298115
106_167,Assess loan risk,63703298645
106_167,Appraise property,63703298898
106_167,Assess loan risk,63703298980
106_167,Assess eligibility,63703304583
106_167,Prepare acceptance pack,63703306212
106_167,Check if home insurance quote is requested,63703364693
106_167,Send acceptance pack,63703365440
106_167,Verify repayment agreement,63703366554
106_167,Approve application,63703367337
106_167,Loan application approved,63703367337
167_168,Loan application received,63707452200
167_168,Check application form completeness,63707452812
167_168,Added Activity,63707453047
167_168,Assess loan risk,63707511615
167_168,Check credit history,63707513886
167_168,Appraise property,63707515234
167_168,Assess eligibility,63707515243
167_168,Assess loan risk,63707516997
167_168,Prepare acceptance pack,63707517721
167_168,Check if home insurance quote is requested,63707522862
167_168,Send home insurance quote,63707524956
167_168,Verify repayment agreement,63707525113
167_168,Approve application,63707525516
167_168,Loan application approved,63707525516
169_169,Loan application received,63707599800
169_169,Check application form completeness,63707600354
169_169,Added Activity,63707601014
169_169,Check credit history,63707603519
169_169,Assess loan risk,63707603717
169_169,Appraise property,63707604372
169_169,Assess loan risk,63707604579
169_169,Assess eligibility,63707605073
169_169,Reject application,63707607366
169_169,Loan application rejected,63707607366
187_170,Loan application received,63708813000
187_170,Check application form completeness,63708816096
187_170,Added Activity,63708816937
187_170,Check credit history,63708816953
187_170,Assess loan risk,63708817062
187_170,Assess loan risk,63708817310
187_170,Appraise property,63708820061
187_170,Check credit history,63708821139
187_170,Added Activity,63708822000
187_170,Assess loan risk,63708823001
187_170,Assess loan risk,63708823666
187_170,Appraise property,63708827731
187_170,Added Activity,63708828160
187_170,Assess loan risk,63708828269
187_170,Appraise property,63708829003
187_170,Check credit history,63708829358
187_170,Assess loan risk,63708830230
187_170,Added Activity,63708830692
187_170,Assess loan risk,63708831006
187_170,Check credit history,63708831119
187_170,Assess loan risk,63708832365
187_170,Appraise property,63708832872
187_170,Check credit history,63708833504
187_170,Assess loan risk,63708834762
187_170,Added Activity,63708835155
187_170,Appraise property,63709066818
187_170,Assess eligibility,63709066915
187_170,Prepare acceptance pack,63709068406
187_170,Assess loan risk,63709068594
187_170,Check if home insurance quote is requested,63709068857
187_170,Send acceptance pack,63709071644
187_170,Verify repayment agreement,63709074346
187_170,Cancel application,63709075882
187_170,Loan application canceled,63709075882
188_171,Loan application received,63708829200
188_171,Check application form completeness,63708830385
188_171,Added Activity,63708830452
188_171,Check credit history,63708830669
188_171,Assess loan risk,63708831580
188_171,Appraise property,63708834969
188_171,Assess loan risk,63708835545
188_171,Assess eligibility,63708835837
188_171,Reject application,63709068235
188_171,Loan application rejected,63709068235
166_172,Loan application received,63707436000
166_172,Check application form completeness,63707437226
166_172,Check credit history,63707437275
166_172,Assess loan risk,63707437623
166_172,Added Activity,63707439181
166_172,Appraise property,63707439234
166_172,Assess loan risk,63707440124
166_172,Assess eligibility,63707442903
166_172,Reject application,63707443180
166_172,Loan application rejected,63707443180
101_173,Loan application received,63703042200
101_173,Check application form completeness,63703042205
101_173,Check credit history,63703042973
101_173,Added Activity,63703043768
101_173,Assess loan risk,63703044882
101_173,Assess loan risk,63703045103
101_173,Appraise property,63703046618
101_173,Assess eligibility,63703106331
101_173,Reject application,63703107036
101_173,Loan application rejected,63703107036
109_174,Loan application received,63703632600
109_174,Check application form completeness,63703633209
109_174,Added Activity,63703634139
109_174,Check credit history,63703634445
109_174,Assess loan risk,63703635566
109_174,Assess loan risk,63703636316
109_174,Appraise property,63703638186
109_174,Check credit history,63703639074
109_174,Added Activity,63703639613
109_174,Assess loan risk,63703640120
109_174,Appraise property,63703642526
109_174,Check credit history,63703643398
109_174,Added Activity,63703644198
109_174,Assess loan risk,63703644227
109_174,Appraise property,63703644329
109_174,Assess eligibility,63703645081
109_174,Assess loan risk,63703645724
109_174,Assess loan risk,63703646296
109_174,Prepare acceptance pack,63703647047
109_174,Check if home insurance quote is requested,63703648061
109_174,Send home insurance quote,63703648271
109_174,Verify repayment agreement,63703649239
109_174,Approve application,63703650460
109_174,Loan application approved,63703650460
186_175,Loan application received,63708739200
186_175,Check application form completeness,63708740739
186_175,Check credit history,63708740927
186_175,Added Activity,63708741672
186_175,Assess loan risk,63708742012
186_175,Appraise property,63708742809
186_175,Check credit history,63708744120
186_175,Assess loan risk,63708744873
186_175,Added Activity,63708745553
186_175,Assess loan risk,63708745604
186_175,Assess loan risk,63708745676
186_175,Appraise property,63708745769
186_175,Check credit history,63708745884
186_175,Assess loan risk,63708746051
186_175,Added Activity,63708746742
186_175,Assess loan risk,63708747078
186_175,Appraise property,63708747553
186_175,Assess eligibility,63708808118
186_175,Prepare acceptance pack,63708809029
186_175,Check if home insurance quote is requested,63708810149
186_175,Send home insurance quote,63708812073
186_175,Verify repayment agreement,63708812223
186_175,Cancel application,63708812249
186_175,Loan application canceled,63708812249
100_176,Loan application received,63703026000
100_176,Check application form completeness,63703028154
100_176,Check credit history,63703028164
100_176,Assess loan risk,63703028337
100_176,Added Activity,63703030406
100_176,Appraise property,63703031468
100_176,Assess eligibility,63703031751
100_176,Assess loan risk,63703033076
100_176,Reject application,63703039066
100_176,Loan application rejected,63703039066
108_177,Loan application received,63703386000
108_177,Check application form completeness,63703389125
108_177,Check credit history,63703389126
108_177,Assess loan risk,63703389432
108_177,Added Activity,63703389787
108_177,Assess loan risk,63703390581
108_177,Appraise property,63703390977
108_177,Added Activity,63703392642
108_177,Appraise property,63703392787
108_177,Check credit history,63703393179
108_177,Added Activity,63703624699
108_177,Assess loan risk,63703624951
108_177,Appraise property,63703627090
108_177,Assess loan risk,63703627115
108_177,Assess eligibility,63703627483
108_177,Check credit history,63703629416
108_177,Assess loan risk,63703630200
108_177,Prepare acceptance pack,63703633431
108_177,Check if home insurance quote is requested,63703635134
108_177,Send acceptance pack,63703637636
108_177,Verify repayment agreement,63703637780
108_177,Assess loan risk,63703639744
108_177,Cancel application,63703644843
108_177,Loan application canceled,63703644843
185_178,Loan application received,63708723000
185_178,Check application form completeness,63708723332
185_178,Added Activity,63708723585
185_178,Assess loan risk,63708726465
185_178,Check credit history,63708726489
185_178,Appraise property,63708727187
185_178,Assess eligibility,63708728710
185_178,Prepare acceptance pack,63708729519
185_178,Check if home insurance quote is requested,63708729764
185_178,Send home insurance quote,63708729872
185_178,Verify repayment agreement,63708730452
185_178,Assess loan risk,63708730462
185_178,Cancel application,63708730574
185_178,Loan application canceled,63708730574
163_179,Loan application received,63707272200
163_179,Check application form completeness,63707343470
163_179,Return application back to applicant,63707345872
163_179,Receive updated application,63707347437
163_179,Check application form completeness,63707348125
163_179,Check credit history,63707349111
163_179,Added Activity,63707350996
163_179,Assess loan risk,63707351185
163_179,Assess loan risk,63707351412
163_179,Appraise property,63707353570
163_179,Added Activity,63707354060
163_179,Assess loan risk,63707356264
163_179,Appraise property,63707356979
163_179,Check credit history,63707357394
163_179,Check credit history,63707357746
163_179,Assess loan risk,63707357941
163_179,Added Activity,63707357972
163_179,Assess loan risk,63707358235
163_179,Assess loan risk,63707358271
163_179,Appraise property,63707359169
163_179,Added Activity,63707361603
163_179,Assess loan risk,63707362192
163_179,Appraise property,63707362997
163_179,Added Activity,63707363461
163_179,Check credit history,63707364566
163_179,Appraise property,63707365129
163_179,Assess loan risk,63707365232
163_179,Check credit history,63707365376
163_179,Added Activity,63707365417
163_179,Check credit history,63707366100
163_179,Assess loan risk,63707366723
163_179,Assess loan risk,63707367158
163_179,Appraise property,63707367367
163_179,Added Activity,63707367425
163_179,Assess loan risk,63707425356
163_179,Check credit history,63707426017
163_179,Assess loan risk,63707426198
163_179,Appraise property,63707426729
163_179,Check credit history,63707427965
163_179,Added Activity,63707428538
163_179,Appraise property,63707428685
163_179,Assess loan risk,63707429320
163_179,Assess loan risk,63707429354
163_179,Assess loan risk,63707430285
163_179,Added Activity,63707431329
163_179,Check credit history,63707431392
163_179,Appraise property,63707431431
163_179,Assess loan risk,63707431441
163_179,Assess eligibility,63707431605
163_179,Assess loan risk,63707432425
163_179,Prepare acceptance pack,63707432619
163_179,Check if home insurance quote is requested,63707433966
163_179,Send home insurance quote,63707434187
163_179,Assess loan risk,63707438404
163_179,Verify repayment agreement,63707439528
163_179,Approve application,63707441238
163_179,Loan application approved,63707441238
165_180,Loan application received,63707362200
165_180,Check application form completeness,63707363076
165_180,Added Activity,63707363077
165_180,Assess loan risk,63707363449
165_180,Check credit history,63707364381
165_180,Appraise property,63707364454
165_180,Assess loan risk,63707366775
165_180,Assess eligibility,63707427431
165_180,Prepare acceptance pack,63707428783
165_180,Check if home insurance quote is requested,63707432843
165_180,Send home insurance quote,63707440305
165_180,Verify repayment agreement,63707441457
165_180,Cancel application,63707444243
165_180,Loan application canceled,63707444243
107_181,Loan application received,63703369800
107_181,Check application form completeness,63703370765
107_181,Check credit history,63703370948
107_181,Assess loan risk,63703372703
107_181,Added Activity,63703376501
107_181,Appraise property,63703377062
107_181,Check credit history,63703377862
107_181,Added Activity,63703378979
107_181,Assess loan risk,63703379821
107_181,Assess loan risk,63703380090
107_181,Assess loan risk,63703380330
107_181,Appraise property,63703380563
107_181,Added Activity,63703381634
107_181,Check credit history,63703382517
107_181,Assess loan risk,63703382937
107_181,Appraise property,63703383332
107_181,Check credit history,63703383339
107_181,Added Activity,63703384836
107_181,Assess loan risk,63703387173
107_181,Assess loan risk,63703387952
107_181,Appraise property,63703390400
107_181,Added Activity,63703391220
107_181,Check credit history,63703391450
107_181,Assess loan risk,63703391687
107_181,Appraise property,63703392088
107_181,Assess eligibility,63703392391
107_181,Assess loan risk,63703392706
107_181,Assess loan risk,63703393180
107_181,Reject application,63703624820
107_181,Loan application rejected,63703624820
164_182,Loan application received,63707346000
164_182,Check application form completeness,63707348888
164_182,Added Activity,63707349194
164_182,Check credit history,63707349936
164_182,Assess loan risk,63707351256
164_182,Appraise property,63707353853
164_182,Assess loan risk,63707354374
164_182,Assess eligibility,63707355255
164_182,Prepare acceptance pack,63707356427
164_182,Check if home insurance quote is requested,63707357670
164_182,Send acceptance pack,63707359637
164_182,Verify repayment agreement,63707363886
164_182,Approve application,63707364732
164_182,Loan application approved,63707364732
200_183,Loan application received,63709772400
200_183,Check application form completeness,63709774238
200_183,Added Activity,63709774358
200_183,Assess loan risk,63709776217
200_183,Appraise property,63709776420
200_183,Check credit history,63709777040
200_183,Added Activity,63709777185
200_183,Check credit history,63709777197
200_183,Assess loan risk,63709777454
200_183,Assess loan risk,63709777514
200_183,Assess loan risk,63709777896
200_183,Appraise property,63709778082
200_183,Added Activity,63709778105
200_183,Appraise property,63709778165
200_183,Assess loan risk,63709778724
200_183,Check credit history,63709779439
200_183,Assess loan risk,63709780215
200_183,Added Activity,63709784547
200_183,Appraise property,63709785380
200_183,Check credit history,63709785990
200_183,Assess loan risk,63709844554
200_183,Check credit history,63709844695
200_183,Added Activity,63709845201
200_183,Appraise property,63709845366
200_183,Assess eligibility,63709845624
200_183,Assess loan risk,63709845688
200_183,Assess loan risk,63709846150
200_183,Reject application,63709846850
200_183,Loan application rejected,63709846850
200_183,Assess loan risk,63709847426
221_184,Loan application received,63711149400
221_184,Check application form completeness,63711149527
221_184,Check credit history,63711151038
221_184,Added Activity,63711151776
221_184,Assess loan risk,63711152801
221_184,Assess loan risk,63711153167
221_184,Appraise property,63711153456
221_184,Assess eligibility,63711153905
221_184,Reject application,63711156431
221_184,Loan application rejected,63711156431
99_185,Loan application received,63702779400
99_185,Check application form completeness,63702779969
99_185,Added Activity,63702781509
99_185,Check credit history,63702783250
99_185,Assess loan risk,63702783308
99_185,Appraise property,63702784581
99_185,Assess loan risk,63702784787
99_185,Added Activity,63702785830
99_185,Check credit history,63702785883
99_185,Assess loan risk,63702786034
99_185,Assess loan risk,63702786925
99_185,Appraise property,63703020774
99_185,Assess eligibility,63703021647
99_185,Reject application,63703023252
99_185,Loan application rejected,63703023252
35_186,Loan application received,63698459400
35_186,Check application form completeness,63698465889
35_186,Added Activity,63698465929
35_186,Check credit history,63698468359
35_186,Assess loan risk,63698468377
35_186,Assess loan risk,63698526026
35_186,Appraise property,63698526437
35_186,Check credit history,63698526843
35_186,Assess loan risk,63698527796
35_186,Added Activity,63698532007
35_186,Appraise property,63698532359
35_186,Assess eligibility,63698533529
35_186,Prepare acceptance pack,63698535135
35_186,Check if home insurance quote is requested,63698535332
35_186,Send acceptance pack,63698535968
35_186,Verify repayment agreement,63698537488
35_186,Approve application,63698540830
35_186,Loan application approved,63698540830
35_186,Assess loan risk,63698542594
13_187,Loan application received,63697066200
13_187,Check application form completeness,63697066200
13_187,Added Activity,63697066756
13_187,Check credit history,63697068891
13_187,Assess loan risk,63697069142
13_187,Appraise property,63697070838
13_187,Assess loan risk,63697070943
13_187,Added Activity,63697073031
13_187,Appraise property,63697073676
13_187,Check credit history,63697074964
13_187,Assess loan risk,63697076266
13_187,Assess loan risk,63697076385
13_187,Added Activity,63697077129
13_187,Appraise property,63697077453
13_187,Assess loan risk,63697077630
13_187,Check credit history,63697077948
13_187,Assess loan risk,63697078312
13_187,Assess eligibility,63697078672
13_187,Reject application,63697079681
13_187,Loan application rejected,63697079681
34_188,Loan application received,63698443200
34_188,Check application form completeness,63698443775
34_188,Added Activity,63698445141
34_188,Assess loan risk,63698446495
34_188,Appraise property,63698447751
34_188,Assess eligibility,63698448240
34_188,Check credit history,63698448382
34_188,Assess loan risk,63698449021
34_188,Prepare acceptance pack,63698449570
34_188,Check if home insurance quote is requested,63698457709
34_188,Send acceptance pack,63698460248
34_188,Verify repayment agreement,63698460660
34_188,Cancel application,63698460808
34_188,Loan application canceled,63698460808
98_189,Loan application received,63702763200
98_189,Check application form completeness,63702769070
98_189,Added Activity,63702772724
98_189,Assess loan risk,63702775248
98_189,Check credit history,63702775286
98_189,Appraise property,63702776365
98_189,Added Activity,63702776674
98_189,Assess loan risk,63702777832
98_189,Check credit history,63702778136
98_189,Appraise property,63702778795
98_189,Added Activity,63702780381
98_189,Check credit history,63702780444
98_189,Assess loan risk,63702780606
98_189,Assess loan risk,63702780699
98_189,Assess loan risk,63702780943
98_189,Appraise property,63702782496
98_189,Assess loan risk,63702782584
98_189,Check credit history,63702783010
98_189,Assess loan risk,63702783535
98_189,Added Activity,63702785340
98_189,Assess loan risk,63702785615
98_189,Appraise property,63702785975
98_189,Added Activity,63702786230
98_189,Assess loan risk,63702786669
98_189,Appraise property,63702786672
98_189,Assess eligibility,63702786919
98_189,Check credit history,63702786988
98_189,Assess loan risk,63702787589
98_189,Prepare acceptance pack,63703018859
98_189,Check if home insurance quote is requested,63703021037
98_189,Send home insurance quote,63703024457
98_189,Verify repayment agreement,63703025600
98_189,Approve application,63703030104
98_189,Loan application approved,63703030104
220_190,Loan application received,63711075600
220_190,Check application form completeness,63711081365
220_190,Added Activity,63711142828
220_190,Check credit history,63711144599
220_190,Assess loan risk,63711144605
220_190,Assess loan risk,63711147907
220_190,Appraise property,63711148375
220_190,Assess eligibility,63711149549
220_190,Reject application,63711151057
220_190,Loan application rejected,63711151057
12_191,Loan application received,63696992400
12_191,Check application form completeness,63696993664
12_191,Check credit history,63696994700
12_191,Added Activity,63696994882
12_191,Assess loan risk,63696997721
12_191,Appraise property,63696998632
12_191,Check credit history,63696999215
12_191,Added Activity,63696999291
12_191,Assess loan risk,63697059235
12_191,Assess loan risk,63697059461
12_191,Assess loan risk,63697059813
12_191,Appraise property,63697059905
12_191,Added Activity,63697061013
12_191,Check credit history,63697061145
12_191,Assess loan risk,63697061168
12_191,Appraise property,63697061243
12_191,Assess eligibility,63697061429
12_191,Assess loan risk,63697061873
12_191,Reject application,63697063134
12_191,Loan application rejected,63697063134
32_192,Loan application received,63698295600
32_192,Check application form completeness,63698353839
32_192,Check credit history,63698355753
32_192,Assess loan risk,63698355852
32_192,Added Activity,63698356160
32_192,Appraise property,63698356843
32_192,Check credit history,63698358194
32_192,Assess loan risk,63698359204
32_192,Added Activity,63698360019
32_192,Appraise property,63698361119
32_192,Assess loan risk,63698361214
32_192,Check credit history,63698361492
32_192,Assess loan risk,63698361556
32_192,Assess loan risk,63698361925
32_192,Added Activity,63698364018
32_192,Appraise property,63698364105
32_192,Check credit history,63698364288
32_192,Assess loan risk,63698365642
32_192,Added Activity,63698365884
32_192,Assess loan risk,63698366708
32_192,Appraise property,63698366715
32_192,Assess loan risk,63698367183
32_192,Assess eligibility,63698368468
32_192,Prepare acceptance pack,63698373974
32_192,Check if home insurance quote is requested,63698375539
32_192,Send acceptance pack,63698377692
32_192,Verify repayment agreement,63698377730
32_192,Cancel application,63698380557
32_192,Loan application canceled,63698380557
95_193,Loan application received,63702599400
95_193,Check application form completeness,63702600706
95_193,Added Activity,63702600773
95_193,Check credit history,63702601332
95_193,Assess loan risk,63702601907
95_193,Assess loan risk,63702602843
95_193,Appraise property,63702603907
95_193,Added Activity,63702604340
95_193,Check credit history,63702604373
95_193,Assess loan risk,63702604428
95_193,Assess loan risk,63702607572
95_193,Appraise property,63702607827
95_193,Check credit history,63702608138
95_193,Assess loan risk,63702608629
95_193,Added Activity,63702609769
95_193,Appraise property,63702609996
95_193,Added Activity,63702610245
95_193,Assess loan risk,63702611717
95_193,Assess loan risk,63702611904
95_193,Check credit history,63702612172
95_193,Appraise property,63702613518
95_193,Assess loan risk,63702614135
95_193,Added Activity,63702614757
95_193,Appraise property,63702614951
95_193,Added Activity,63702615053
95_193,Assess loan risk,63702673219
95_193,Check credit history,63702673542
95_193,Assess loan risk,63702675035
95_193,Assess loan risk,63702675645
95_193,Check credit history,63702678866
95_193,Assess loan risk,63702679067
95_193,Appraise property,63702679277
95_193,Assess eligibility,63702680673
95_193,Prepare acceptance pack,63702684573
95_193,Check if home insurance quote is requested,63702684761
95_193,Send home insurance quote,63702684933
95_193,Verify repayment agreement,63702685003
95_193,Cancel application,63702685739
95_193,Loan application canceled,63702685739
96_194,Loan application received,63702615600
96_194,Check application form completeness,63702675075
96_194,Added Activity,63702675683
96_194,Check credit history,63702676008
96_194,Assess loan risk,63702676346
96_194,Assess loan risk,63702676816
96_194,Appraise property,63702677578
96_194,Added Activity,63702677714
96_194,Assess loan risk,63702680906
96_194,Check credit history,63702681341
96_194,Assess loan risk,63702681543
96_194,Appraise property,63702684909
96_194,Assess eligibility,63702687130
96_194,Prepare acceptance pack,63702687955
96_194,Check if home insurance quote is requested,63702691201
96_194,Send home insurance quote,63702691831
96_194,Verify repayment agreement,63702699734
96_194,Cancel application,63702760777
96_194,Loan application canceled,63702760777
31_195,Loan application received,63698279400
31_195,Check application form completeness,63698280404
31_195,Check credit history,63698283431
31_195,Added Activity,63698285864
31_195,Assess loan risk,63698288018
31_195,Appraise property,63698289013
31_195,Assess eligibility,63698289147
31_195,Assess loan risk,63698289264
31_195,Prepare acceptance pack,63698289912
31_195,Check if home insurance quote is requested,63698290067
31_195,Send home insurance quote,63698292098
31_195,Verify repayment agreement,63698292648
31_195,Approve application,63698293598
31_195,Loan application approved,63698293598
33_196,Loan application received,63698369400
33_196,Check application form completeness,63698370211
33_196,Added Activity,63698372246
33_196,Check credit history,63698372413
33_196,Assess loan risk,63698372636
33_196,Assess loan risk,63698373732
33_196,Appraise property,63698374752
33_196,Added Activity,63698376958
33_196,Check credit history,63698377345
33_196,Assess loan risk,63698377441
33_196,Assess loan risk,63698377556
33_196,Appraise property,63698378155
33_196,Added Activity,63698378345
33_196,Check credit history,63698378560
33_196,Appraise property,63698378814
33_196,Assess eligibility,63698379113
33_196,Assess loan risk,63698379969
